Empresa	Descripcion Empresa	Comprobante	Descripcion Comprobante	Letra	Serie \ Punto de venta	Numero	Regimen	Informado	Estado Fiscal	Firma Digital	Estadistico	Impositivo	Afecta Caja	Anulado	Motivo Rechazo / Devolucion	Descripcion Motivo Rechazo / Devolucion	Fecha Comprobante	Fecha Ingreso	Emisor	Fecha Vto. Comprobante	Fecha de Entrega	Sucursal	Descripcion Sucursal	Esquema	Descripcion Esquema	Deposito	Descripcion Deposito	Vendedor	Descripcion Vendedor	Sector de venta	Descripcion de Sector de Venta	Supervisor	Descripcion Supervisor	Gerente	Descripcion Gerente	Tipo IVA	Descripcion Tipo IVA	Condicion de Pago	Descripcion Condicion de pago	Fecha de Pago	Numero de Pedido	Fecha pedido	Origen	Tipo de Planilla	Numero de Planilla	Transporte	Descripcion Transporte	Liquidacion	Fecha Liquidacion	Numero de Caja	Fecha caja	Cajero	Cliente	Razon Social	Domicilio	Cod. Postal	Localidad	Provincia	Descripcion	Ramo	Descripcion Ramo	Agrupacion	Descripcion Agrupacion	Area	Descripcion area	Segmento MKT	Descripcion Segmento MKT	Canal MKT	Descripcion Canal MKT	Subcanal	Descripcion Subcanal MKT	Nro. de Linea	Codigo de Articulo	Descripcion de Articulo	Concepto	Descripcion Concepto	Articulo Combo	Combo	Producto Estadistico	Descripcion Producto Estadistico	Numeros Serie	Numeros Activo	Unidades por Bulto	Bultos por Pallets	Peso	Cuenta y Orden	Proveedor Cta. y Orden	Descripcion Proveedor	Nro. rendicion	Tipo de cambio	Motivo de cambio	Descripcion	PROVEEDORES	Descripción PROVEEDORES	Contable	Fecha Asiento	Nro Asiento	Plan Cuentas	Cod Cuenta	Descripción Cuenta	Ctro Costos	Proveedor	Fecha Vigencia del precio de Compra	Precio de compra Bruto	Precio de compra Neto	Bultos Cerrados	Unidades	Bultos con Cargo	Bultos sin Cargo	Bultos Total	Peso Total	Bultos Rechazados	UM Con Cargo	UM Sin Cargo	UM Total	Precio Unitario Bruto	Bonificacion %	Precio Neto Unitario	Subtotal Bruto	Subtotal Bonificado	Subtotal Neto	I.V.A 21%	I.V.A. 27%	I.V.A. 10.5%	Percepción 3337	Percepción 5329	Percepción 212	I.I.B.B(BUENOS AIRES)	I.I.B.B(CAPITAL FEDERAL)	Impuestos Internos	Subtotal Final	Trade Spend Negociacion	Trade Spend SC manual	Trade Spend Bonificacion manual	Trade Spend Iniciativas	Trade Spend Acciones	Trade Spend Troncales	Total Trade Spend	Usuario Aprobador	OFERTAS SCJ 23-1 - COPIA 	DESCUENTO ACUERDO 5%	DESCUENTO ACUERDO 10%	OFERTAS SCJ 22-1	DESCUENTO 12% SCJ	DESCUENTO 14% SCJ	DESCUENTO 5% NIVEA
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3149	ELECTRÓNICO	SI		="74089904348234"	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	16401	19/02/2024	e2ec2ebb33197747	CAR	0000 - 00001837	5	FORD OSCAR	0					155005	CODISER S.A. 1 (FP0)	MATHEU 1982	1602	BOULOGNE	B	BUENOS AIRES	0		3	14% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	6	899	CERAMICOL BOTELLA ROJO X 800 ML/12/AR	0		NO	0	0				12	55	10.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	17191.778	17191.778	4	0	4	0	4	0	0	40.8	0	40.8	26989.24	14	23210.75	107956.96	15113.97	92842.99	19497.03	0	0	0	2785.29	0	278.52	0	0	115403.84	0	0	0	0	15113.97	0	15113.97							X	
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3149	ELECTRÓNICO	SI		="74089904348234"	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	16401	19/02/2024	e2ec2ebb33197747	CAR	0000 - 00001837	5	FORD OSCAR	0					155005	CODISER S.A. 1 (FP0)	MATHEU 1982	1602	BOULOGNE	B	BUENOS AIRES	0		3	14% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	7	916	CERAMICOL BOTELLA NEGRO X 800 ML/12/AR	0		NO	0	0				12	55	10.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	17191.778	17191.778	4	0	4	0	4	0	0	40.8	0	40.8	26989.24	14	23210.75	107956.96	15113.97	92842.99	19497.03	0	0	0	2785.29	0	278.52	0	0	115403.84	0	0	0	0	15113.97	0	15113.97							X	
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3149	ELECTRÓNICO	SI		="74089904348234"	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	16401	19/02/2024	e2ec2ebb33197747	CAR	0000 - 00001837	5	FORD OSCAR	0					155005	CODISER S.A. 1 (FP0)	MATHEU 1982	1602	BOULOGNE	B	BUENOS AIRES	0		3	14% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	8	922	CERAMICOL BOTELLA INC X 800 ML/12/AR	0		NO	0	0				12	55	10.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	17191.778	17191.778	4	0	4	0	4	0	0	40.8	0	40.8	26989.24	14	23210.75	107956.96	15113.97	92842.99	19497.03	0	0	0	2785.29	0	278.52	0	0	115403.84	0	0	0	0	15113.97	0	15113.97							X	
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3149	ELECTRÓNICO	SI		="74089904348234"	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	16401	19/02/2024	e2ec2ebb33197747	CAR	0000 - 00001837	5	FORD OSCAR	0					155005	CODISER S.A. 1 (FP0)	MATHEU 1982	1602	BOULOGNE	B	BUENOS AIRES	0		3	14% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	9	150	CERAMICOL AERO ORIGINAL 360ML/12 AR	0		NO	0	0				12	140	.03	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	13090.603	13090.603	25	0	25	0	25	0	0	125	0	125	20550.84	15.77	17309.98	513771.08	81021.7	432749.38	90877.37	0	0	0	12982.48	0	1298.24	0	0	537907.48	0	0	0	0	81021.69	0	81021.69		X						
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3149	ELECTRÓNICO	SI		="74089904348234"	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	16401	19/02/2024	e2ec2ebb33197747	CAR	0000 - 00001837	5	FORD OSCAR	0					155005	CODISER S.A. 1 (FP0)	MATHEU 1982	1602	BOULOGNE	B	BUENOS AIRES	0		3	14% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	10	923	BLEM PISOS PLAST ALMENDRA BT 800 ML/12/AR	0		NO	0	0				12	55	10.2	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	15207.936	15207.936	1	0	1	0	1	0	0	10.2	0	10.2	23874.82	14	20532.35	23874.82	3342.48	20532.35	4311.79	0	0	0	615.97	0	61.59	0	0	25521.71	0	0	0	0	3342.47	0	3342.47							X	
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3149	ELECTRÓNICO	SI		="74089904348234"	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	16401	19/02/2024	e2ec2ebb33197747	CAR	0000 - 00001837	5	FORD OSCAR	0					155005	CODISER S.A. 1 (FP0)	MATHEU 1982	1602	BOULOGNE	B	BUENOS AIRES	0		3	14% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	11	100	BLEM AERO ORIGINAL 360 ML/12 AR	0		NO	0	0				12	140	4.73	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	16143.715	16143.715	25	0	25	0	25	0	0	118.2	0	118.2	25343.9	14	21795.75	633597.53	88703.65	544893.87	114427.71	0	0	0	16346.82	0	1634.68	0	0	677303.08	0	0	0	0	88703.65	0	88703.65							X	
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3149	ELECTRÓNICO	SI		="74089904348234"	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	16401	19/02/2024	e2ec2ebb33197747	CAR	0000 - 00001837	5	FORD OSCAR	0					155005	CODISER S.A. 1 (FP0)	MATHEU 1982	1602	BOULOGNE	B	BUENOS AIRES	0		3	14% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	12	152	BLEM  CERA DP INC X 450 ML/15/AR	0		NO	0	0				15	88	6.89	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	20401.99	20401.99	2	0	2	0	2	0	0	13.77	0	13.77	32028.93	14	27544.88	64057.86	8968.1	55089.76	11568.85	0	0	0	1652.69	0	165.26	0	0	68476.57	0	0	0	0	8968.1	0	8968.1							X	
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3149	ELECTRÓNICO	SI		="74089904348234"	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	16401	19/02/2024	e2ec2ebb33197747	CAR	0000 - 00001837	5	FORD OSCAR	0					155005	CODISER S.A. 1 (FP0)	MATHEU 1982	1602	BOULOGNE	B	BUENOS AIRES	0		3	14% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	13	1300	BAYGON MATA CUCARACHAS AERO 300ML/12 AR	0		NO	0	0				12	168	5.08	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	13016.142	13016.142	5	0	5	0	5	0	0	25.38	0	25.38	20433.95	14	17573.19	102169.74	14303.76	87865.97	18451.85	0	0	0	2635.98	0	263.59	0	0	109217.4	0	0	0	0	14303.76	0	14303.76							X	
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3149	ELECTRÓNICO	SI		="74089904348234"	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	1	CTA CTE	31/12/9999	16401	19/02/2024	e2ec2ebb33197747	CAR	0000 - 00001837	5	FORD OSCAR	0					155005	CODISER S.A. 1 (FP0)	MATHEU 1982	1602	BOULOGNE	B	BUENOS AIRES	0		3	14% DTO	2	5 DTO NIVEA	1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	14	47087	CURITAS TELA 10 UN. X 288	0		NO	0	0				288	340	.13	NO	0		0		0		1004	BDF	SI		0	1	4110101	VENTA DE MERCADERIAS	0	166 - BEIERSDORF SA	05/10/23	111832.271	111832.271	1	0	1	0	1	0	0	.132	0	.132	113442.39	5	107770.27	113442.39	5672.12	107770.27	22631.76	0	0	0	3233.11	0	323.31	0	0	133958.45	0	0	0	0	5672.11	0	5672.11								X
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3150	ELECTRÓNICO	SI		="74089904348514"	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16412	19/02/2024	e2ec2ebb33197747	CAR	0000 - 00001830	2	DELIVERY MATIAS	0					136143	RONSIL SA (P40)	SAN LORENZO 1136	2111	MARTIN CORONADO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	1	1121	RAID MAX CUCARACHAS 360  ML	0		NO	0	0				12	140	4.81	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	28689.014	28689.014	10	0	10	0	10	0	0	48.12	0	48.12	41885.96	10.01	37693.18	418859.61	41927.85	376931.76	79155.67	0	0	0	11307.95	0	0	0	0	467395.38	0	0	0	0	41927.84	0	41927.84		X						
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3150	ELECTRÓNICO	SI		="74089904348514"	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16412	19/02/2024	e2ec2ebb33197747	CAR	0000 - 00001830	2	DELIVERY MATIAS	0					136143	RONSIL SA (P40)	SAN LORENZO 1136	2111	MARTIN CORONADO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	2	1038	OFF AERO FAMILY 165 ML	0		NO	0	0				12	279	2.15	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	16809.019	16809.019	15	0	15	0	15	0	0	32.22	0	32.22	24541.17	0	24541.17	368117.58	0	368117.58	77304.69	0	0	0	11043.53	0	0	0	0	456465.8	0	0	0	0	0	0	0								
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3150	ELECTRÓNICO	SI		="74089904348514"	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16412	19/02/2024	e2ec2ebb33197747	CAR	0000 - 00001830	2	DELIVERY MATIAS	0					136143	RONSIL SA (P40)	SAN LORENZO 1136	2111	MARTIN CORONADO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	3	1114	RAID ESPIRALES SOBRES 4 X 12 X 4UN	0		NO	0	0				48	119	2.45	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	9093.927	9093.927	2	0	2	0	2	0	0	4.896	0	4.896	13277.12	0	13277.12	26554.23	0	26554.23	5576.39	0	0	0	796.63	0	0	0	0	32927.25	0	0	0	0	0	0	0								
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3150	ELECTRÓNICO	SI		="74089904348514"	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16412	19/02/2024	e2ec2ebb33197747	CAR	0000 - 00001830	2	DELIVERY MATIAS	0					136143	RONSIL SA (P40)	SAN LORENZO 1136	2111	MARTIN CORONADO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	4	1215	FUYI ESPIRALES VERDE SOBRES 4 X 12 X 4UN	0		NO	0	0				48	119	2.45	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	7541.359	7541.359	2	0	2	0	2	0	0	4.896	0	4.896	11010.4	0	11010.4	22020.8	0	22020.8	4624.37	0	0	0	660.62	0	0	0	0	27305.79	0	0	0	0	0	0	0								
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3150	ELECTRÓNICO	SI		="74089904348514"	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16412	19/02/2024	e2ec2ebb33197747	CAR	0000 - 00001830	2	DELIVERY MATIAS	0					136143	RONSIL SA (P40)	SAN LORENZO 1136	2111	MARTIN CORONADO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	5	1066	RAID AERO MMM 380 ML. X 12	0		NO	0	0				12	140	.38	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	21677.779	21677.779	20	0	20	0	20	0	0	7.6	0	7.6	31649.56	20.52	25155.07	632991.14	129889.78	503101.36	105651.29	0	0	0	15093.04	0	0	0	0	623845.69	0	0	0	0	129889.78	0	129889.78					X			
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3150	ELECTRÓNICO	SI		="74089904348514"	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16412	19/02/2024	e2ec2ebb33197747	CAR	0000 - 00001830	2	DELIVERY MATIAS	0					136143	RONSIL SA (P40)	SAN LORENZO 1136	2111	MARTIN CORONADO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	6	927	LYSOFORM AERO ORIGINAL 380 ML.	0		NO	0	0				12	140	.4	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	12934.103	12934.103	10	0	10	0	10	0	0	4	0	4	18883.79	15.68	15922.81	188837.9	29609.78	159228.12	33437.91	0	0	0	4776.84	0	0	0	0	197442.87	0	0	0	0	29609.78	0	29609.78		X						
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3150	ELECTRÓNICO	SI		="74089904348514"	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16412	19/02/2024	e2ec2ebb33197747	CAR	0000 - 00001830	2	DELIVERY MATIAS	0					136143	RONSIL SA (P40)	SAN LORENZO 1136	2111	MARTIN CORONADO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	7	150	CERAMICOL AERO ORIGINAL 360ML/12 AR	0		NO	0	0				12	140	.03	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	13090.603	13090.603	5	0	5	0	5	0	0	25	0	25	19112.28	15.77	16098.28	95561.42	15070.04	80491.38	16903.19	0	0	0	2414.74	0	0	0	0	99809.31	0	0	0	0	15070.03	0	15070.03		X						
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3150	ELECTRÓNICO	SI		="74089904348514"	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16412	19/02/2024	e2ec2ebb33197747	CAR	0000 - 00001830	2	DELIVERY MATIAS	0					136143	RONSIL SA (P40)	SAN LORENZO 1136	2111	MARTIN CORONADO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	8	941	GLD ARSL LEMON 380CCX6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5598.422	5598.422	10	0	10	0	10	0	0	30	0	30	8173.7	14.19	7013.85	81736.95	11598.47	70138.48	14729.08	0	0	0	2104.15	0	0	0	0	86971.72	0	0	0	0	11598.47	0	11598.47					X			
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3150	ELECTRÓNICO	SI		="74089904348514"	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16412	19/02/2024	e2ec2ebb33197747	CAR	0000 - 00001830	2	DELIVERY MATIAS	0					136143	RONSIL SA (P40)	SAN LORENZO 1136	2111	MARTIN CORONADO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	9	940	GLD ARSL LAVANDER 380ML/6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5598.422	5598.422	10	0	10	0	10	0	0	30	0	30	8173.7	14.19	7013.85	81736.95	11598.47	70138.48	14729.08	0	0	0	2104.15	0	0	0	0	86971.72	0	0	0	0	11598.47	0	11598.47					X			
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3150	ELECTRÓNICO	SI		="74089904348514"	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16412	19/02/2024	e2ec2ebb33197747	CAR	0000 - 00001830	2	DELIVERY MATIAS	0					136143	RONSIL SA (P40)	SAN LORENZO 1136	2111	MARTIN CORONADO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	10	934	GLD ARSL VANILLA 380ML/6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5598.422	5598.422	10	0	10	0	10	0	0	30	0	30	8173.7	14.19	7013.85	81736.95	11598.47	70138.48	14729.08	0	0	0	2104.15	0	0	0	0	86971.72	0	0	0	0	11598.47	0	11598.47					X			
1	J.J. MENDIZABAL S.A.	FCVTA	FACTURA	A	9	3150	ELECTRÓNICO	SI		="74089904348514"	SI	SI	NO	NO	0		20/02/2024	20/02/2024	AGIUSTO	20/02/2024	20/02/2024	1	CASA CENTRAL	1	FUERZA DE VENTAS 1	1	DEPOSITO CASA CENTRAL	3	ANTONANZAS MARTIN	3	ANTONANZAS MARTIN	0		0		RI	RESP. INSCRIPTO	2	CONTADO		16412	19/02/2024	e2ec2ebb33197747	CAR	0000 - 00001830	2	DELIVERY MATIAS	0					136143	RONSIL SA (P40)	SAN LORENZO 1136	2111	MARTIN CORONADO	B	BUENOS AIRES	0		0		0		1	SEGMENTO POR DEFECTO	1	CANAL POR DEFECTO	2	MAYORISTAS	11	935	GLD ARSL CHERRY 380CCX6 AR	0		NO	0	0				6	240	3	NO	0		0		0		1003	SCJ	SI		0	1	4110101	VENTA DE MERCADERIAS	0	1 - SC JOHNSON & SON ARG SAIC	11/10/23	5598.422	5598.422	10	0	10	0	10	0	0	30	0	30	8173.7	14.19	7013.85	81736.95	11598.47	70138.48	14729.08	0	0	0	2104.15	0	0	0	0	86971.72	0	0	0	0	11598.47	0	11598.47					X			
